No.;Time;;No.;Time;Time 2;;Delay;Total Delay;;Delay 1;Delay 2;;Jitter ;Total Jitter
288;62.776.037;;288;62,776037;62,776673;;0,000636;;;0,000408;-0,001922;;-0,00233;
289;62.776.673;;289;62,776673;62,776901;;0,000228;;;-0,001922;0,000144;;0,002066;
290;62.776.901;;290;62,776901;62,779051;;0,00215;;;0,000144;0,001902;;0,001758;
291;62.779.051;;291;62,779051;62,781057;;0,002006;;;0,001902;-0,000741;;-0,002643;
292;62.781.057;;292;62,781057;62,781161;;0,000104;;;-0,000741;0,000777;;0,001518;
293;62.781.161;;293;62,781161;62,782006;;0,000845;;;0,000777;-0,000948;;-0,001725;
294;62.782.006;;294;62,782006;62,782074;;6,80E-05;;;-0,000948;0,00097;;0,001918;
295;62.782.074;;295;62,782074;62,78309;;0,001016;;;0,00097;-0,000161;;-0,001131;
296;62.783.090;;296;62,78309;62,783136;;4,60E-05;;;-0,000161;-0,000601;;-0,00044;
297;62.783.136;;297;62,783136;62,783343;;0,000207;;;-0,000601;0,000739;;0,00134;
298;62.783.343;;298;62,783343;62,784151;;0,000808;;;0,000739;-0,002884;;-0,003623;
299;62.784.151;;299;62,784151;62,78422;;6,90E-05;;;-0,002884;0,002698;;0,005582;
300;62.784.220;;300;62,78422;62,787173;;0,002953;;;0,002698;-0,003323;;-0,006021;
301;62.787.173;;301;62,787173;62,787428;;0,000255;;;-0,003323;0,003392;;0,006715;
302;62.787.428;;302;62,787428;62,791006;;0,003578;;;0,003392;-0,000117;;-0,003509;
303;62.791.006;;303;62,791006;62,791192;;0,000186;;;-0,000117;-0,028413;;-0,028296;
304;62.791.192;;304;62,791192;62,791495;;0,000303;;;-0,028413;0,028695;;0,057108;
305;62.791.495;;305;62,791495;62,820211;;0,028716;;;0,028695;-0,000047;;-0,028742;
306;62.820.211;;306;62,820211;62,820232;;2,10E-05;;;-0,000047;-0,000212;;-0,000165;
307;62.820.232;;307;62,820232;62,8203;;6,80E-05;;;-0,000212;0,000091;;0,000303;
308;62.820.300;;308;62,8203;62,82058;;0,00028;;;0,000091;0,000067;;-2,4E-05;
309;62.820.580;;309;62,82058;62,820769;;0,000189;;;0,000067;0,00008;;0,000013;
310;62.820.769;;310;62,820769;62,820891;;0,000122;;;0,00008;0,000042;;-0,000038;
311;62.820.891;;311;62,820891;62,820933;;4,20E-05;;;0,000042;0;;-0,000042;
312;62.820.933;;312;62,820933;62,820933;;0;;;0;-0,000038;;-0,000038;
313;62.820.933;;313;62,820933;62,820933;;0;;;-0,000038;-0,001985;;-0,001947;
314;62.820.933;;314;62,820933;62,820971;;3,80E-05;;;-0,001985;-0,006186;;-0,004201;
315;62.820.971;;315;62,820971;62,822994;;0,002023;;;-0,006186;0,007575;;0,013761;
316;62.822.994;;316;62,822994;62,831203;;0,008209;;;0,007575;0,000589;;-0,006986;
317;62.831.203;;317;62,831203;62,831837;;0,000634;;;0,000589;-0,000224;;-0,000813;
318;62.831.837;;318;62,831837;62,831882;;4,50E-05;;;-0,000224;0,000073;;0,000297;
319;62.831.882;;319;62,831882;62,832151;;0,000269;;;0,000073;-0,00031;;-0,000383;
320;62.832.151;;320;62,832151;62,832347;;0,000196;;;-0,00031;-0,029814;;-0,029504;
321;62.832.347;;321;62,832347;62,832853;;0,000506;;;-0,029814;0,030298;;0,060112;
322;62.832.853;;322;62,832853;62,863173;;0,03032;;;0,030298;-0,000695;;-0,030993;
323;62.863.173;;323;62,863173;62,863195;;2,20E-05;;;-0,000695;0,000626;;0,001321;
324;62.863.195;;324;62,863195;62,863912;;0,000717;;;0,000626;-0,000916;;-0,001542;
325;62.863.912;;325;62,863912;62,864003;;9,10E-05;;;-0,000916;0,000958;;0,001874;
326;62.864.003;;326;62,864003;62,86501;;0,001007;;;0,000958;0,00004;;-0,000918;
327;62.865.010;;327;62,86501;62,865059;;4,90E-05;;;0,00004;-0,000015;;-0,000055;
328;62.865.059;;328;62,865059;62,865068;;9,00E-06;;;-0,000015;-0,020178;;-0,020163;
329;62.865.068;;329;62,865068;62,865092;;2,40E-05;;;-0,020178;0,020139;;0,040317;
330;62.865.092;;330;62,865092;62,885294;;0,020202;;;0,020139;0,000053;;-0,020086;
331;62.885.294;;331;62,885294;62,885357;;6,30E-05;;;0,000053;-0,000076;;-0,000129;
332;62.885.357;;332;62,885357;62,885367;;1,00E-05;;;-0,000076;-0,000031;;0,000045;
333;62.885.367;;333;62,885367;62,885453;;8,60E-05;;;-0,000031;-0,002663;;-0,002632;
334;62.885.453;;334;62,885453;62,88557;;0,000117;;;-0,002663;0,002674;;0,005337;
335;62.885.570;;335;62,88557;62,88835;;0,00278;;;0,002674;0,000094;;-0,00258;
336;62.888.350;;336;62,88835;62,888456;;0,000106;;;0,000094;-0,000025;;-0,000119;
337;62.888.456;;337;62,888456;62,888468;;1,20E-05;;;-0,000025;-0,00002;;5E-06;
338;62.888.468;;338;62,888468;62,888505;;3,70E-05;;;-0,00002;-0,000107;;-0,000087;
339;62.888.505;;339;62,888505;62,888562;;5,70E-05;;;-0,000107;0,000119;;0,000226;
340;62.888.562;;340;62,888562;62,888726;;0,000164;;;0,000119;0,000025;;-0,000094;
341;62.888.726;;341;62,888726;62,888771;;4,50E-05;;;0,000025;0,000008;;-0,000017;
342;62.888.771;;342;62,888771;62,888791;;2,00E-05;;;0,000008;0,000004;;-0,000004;
343;62.888.791;;343;62,888791;62,888803;;1,20E-05;;;0,000004;-0,000041;;-0,000045;
344;62.888.803;;344;62,888803;62,888811;;8,00E-06;;;-0,000041;0,000017;;0,000058;
345;62.888.811;;345;62,888811;62,88886;;4,90E-05;;;0,000017;0,000018;;1E-06;
346;62.888.860;;346;62,88886;62,888892;;3,20E-05;;;0,000018;-0,000025;;-0,000043;
347;62.888.892;;347;62,888892;62,888906;;1,40E-05;;;-0,000025;-0,00008;;-0,000055;
348;62.888.906;;348;62,888906;62,888945;;3,90E-05;;;-0,00008;0,000075;;0,000155;
349;62.888.945;;349;62,888945;62,889064;;0,000119;;;0,000075;-0,001857;;-0,001932;
350;62.889.064;;350;62,889064;62,889108;;4,40E-05;;;-0,001857;0,001648;;0,003505;
351;62.889.108;;351;62,889108;62,891009;;0,001901;;;0,001648;-0,00359;;-0,005238;
352;62.891.009;;352;62,891009;62,891262;;0,000253;;;-0,00359;0,003819;;0,007409;
353;62.891.262;;353;62,891262;62,895105;;0,003843;;;0,003819;0,000015;;-0,003804;
354;62.895.105;;354;62,895105;62,895129;;2,40E-05;;;0,000015;-0,000062;;-0,000077;
355;62.895.129;;355;62,895129;62,895138;;9,00E-06;;;-0,000062;-0,008733;;-0,008671;
356;62.895.138;;356;62,895138;62,895209;;7,10E-05;;;-0,008733;0,005831;;0,014564;
357;62.895.209;;357;62,895209;62,904013;;0,008804;;;0,005831;0,002806;;-0,003025;
358;62.904.013;;358;62,904013;62,906986;;0,002973;;;0,002806;-0,0006;;-0,003406;
359;62.906.986;;359;62,906986;62,907153;;0,000167;;;-0,0006;-0,026486;;-0,025886;
360;62.907.153;;360;62,907153;62,90792;;0,000767;;;-0,026486;0,022439;;0,048925;
361;62.907.920;;361;62,90792;62,935173;;0,027253;;;0,022439;0,004721;;-0,017718;
362;62.935.173;;362;62,935173;62,939987;;0,004814;;;0,004721;-0,009908;;-0,014629;
363;62.939.987;;363;62,939987;62,94008;;9,30E-05;;;-0,009908;0,0099;;0,019808;
364;62.940.080;;364;62,94008;62,950081;;0,010001;;;0,0099;-0,039795;;-0,049695;
365;62.950.081;;365;62,950081;62,950182;;0,000101;;;-0,039795;0,031808;;0,071603;
366;62.950.182;;366;62,950182;62,990078;;0,039896;;;0,031808;0,00803;;-0,023778;
367;62.990.078;;367;62,990078;62,998166;;0,008088;;;0,00803;0,000047;;-0,007983;
368;62.998.166;;368;62,998166;62,998224;;5,80E-05;;;0,000047;0;;-0,000047;
369;62.998.224;;369;62,998224;62,998235;;1,10E-05;;;0;0,000003;;0,000003;
370;62.998.235;;370;62,998235;62,998246;;1,10E-05;;;0,000003;-0,00005;;-0,000053;
371;62.998.246;;371;62,998246;62,998254;;8,00E-06;;;-0,00005;0,000023;;0,000073;
372;62.998.254;;372;62,998254;62,998312;;5,80E-05;;;0,000023;-0,000434;;-0,000457;
373;62.998.312;;373;62,998312;62,998347;;3,50E-05;;;-0,000434;0,000393;;0,000827;
374;62.998.347;;374;62,998347;62,998816;;0,000469;;;0,000393;-0,006105;;-0,006498;
375;62.998.816;;375;62,998816;62,998892;;7,60E-05;;;-0,006105;-0,045975;;-0,03987;
376;62.998.892;;376;62,998892;63,005073;;0,006181;;;-0,045975;0,051437;;0,097412;
377;63.005.073;;377;63,005073;63,057229;;0,052156;;;0,051437;0,000661;;-0,050776;
378;63.057.229;;378;63,057229;63,057948;;0,000719;;;0,000661;-0,00808;;-0,008741;
379;63.057.948;;379;63,057948;63,058006;;5,80E-05;;;-0,00808;0,008117;;0,016197;
380;63.058.006;;380;63,058006;63,066144;;0,008138;;;0,008117;-0,001851;;-0,009968;
381;63.066.144;;381;63,066144;63,066165;;2,10E-05;;;-0,001851;0,001858;;0,003709;
382;63.066.165;;382;63,066165;63,068037;;0,001872;;;0,001858;-0,000028;;-0,001886;
383;63.068.037;;383;63,068037;63,068051;;1,40E-05;;;-0,000028;-0,005924;;-0,005896;
384;63.068.051;;384;63,068051;63,068093;;4,20E-05;;;-0,005924;-0,058142;;-0,052218;
385;63.068.093;;385;63,068093;63,074059;;0,005966;;;-0,058142;0,06222;;0,120362;
386;63.074.059;;386;63,074059;63,138167;;0,064108;;;0,06222;0,00186;;-0,06036;
387;63.138.167;;387;63,138167;63,140055;;0,001888;;;0,00186;-0,000143;;-0,002003;
388;63.140.055;;388;63,140055;63,140083;;2,80E-05;;;-0,000143;-0,012215;;-0,012072;
389;63.140.083;;389;63,140083;63,140254;;0,000171;;;-0,012215;-0,031312;;-0,019097;
390;63.140.254;;390;63,140254;63,15264;;0,012386;;;-0,031312;0,04367;;0,074982;
391;63.152.640;;391;63,15264;63,196338;;0,043698;;;0,04367;-0,002797;;-0,046467;
392;63.196.338;;392;63,196338;63,196366;;2,80E-05;;;-0,002797;0,002804;;0,005601;
393;63.196.366;;393;63,196366;63,199191;;0,002825;;;0,002804;-0,000478;;-0,003282;
394;63.199.191;;394;63,199191;63,199212;;2,10E-05;;;-0,000478;0,000196;;0,000674;
395;63.199.212;;395;63,199212;63,199711;;0,000499;;;0,000196;-0,000684;;-0,00088;
396;63.199.711;;396;63,199711;63,200014;;0,000303;;;-0,000684;0,000957;;0,001641;
397;63.200.014;;397;63,200014;63,201001;;0,000987;;;0,000957;-0,0013;;-0,002257;
398;63.201.001;;398;63,201001;63,201031;;3,00E-05;;;-0,0013;0,00055;;0,00185;
399;63.201.031;;399;63,201031;63,202361;;0,00133;;;0,00055;0,000529;;-2,1E-05;
400;63.202.361;;400;63,202361;63,203141;;0,00078;;;0,000529;-0,018873;;-0,019402;
401;63.203.141;;401;63,203141;63,203392;;0,000251;;;-0,018873;0,018328;;0,037201;
402;63.203.392;;402;63,203392;63,222516;;0,019124;;;0,018328;-0,021345;;-0,039673;
403;63.222.516;;403;63,222516;63,223312;;0,000796;;;-0,021345;-0,013616;;0,007729;
404;63.223.312;;404;63,223312;63,245453;;0,022141;;;-0,013616;0,035555;;0,049171;
405;63.245.453;;405;63,245453;63,28121;;0,035757;;;0,035555;-0,001982;;-0,037537;
406;63.281.210;;406;63,28121;63,281412;;0,000202;;;-0,001982;-0,056636;;-0,054654;
407;63.281.412;;407;63,281412;63,283596;;0,002184;;;-0,056636;0,058762;;0,115398;
408;63.283.596;;408;63,283596;63,342416;;0,05882;;;0,058762;0,000021;;-0,058741;
409;63.342.416;;409;63,342416;63,342474;;5,80E-05;;;0,000021;0,000008;;-0,000013;
410;63.342.474;;410;63,342474;63,342511;;3,70E-05;;;0,000008;0,000016;;0,000008;
411;63.342.511;;411;63,342511;63,34254;;2,90E-05;;;0,000016;-0,000011;;-0,000027;
412;63.342.540;;412;63,34254;63,342553;;1,30E-05;;;-0,000011;-0,000007;;0,000004;
413;63.342.553;;413;63,342553;63,342577;;2,40E-05;;;-0,000007;0,000019;;0,000026;
414;63.342.577;;414;63,342577;63,342608;;3,10E-05;;;0,000019;-0,000401;;-0,00042;
415;63.342.608;;415;63,342608;63,34262;;1,20E-05;;;-0,000401;0,000384;;0,000785;
416;63.342.620;;416;63,34262;63,343033;;0,000413;;;0,000384;-0,002466;;-0,00285;
417;63.343.033;;417;63,343033;63,343062;;2,90E-05;;;-0,002466;0,002302;;0,004768;
418;63.343.062;;418;63,343062;63,345557;;0,002495;;;0,002302;-0,043832;;-0,046134;
419;63.345.557;;419;63,345557;63,34575;;0,000193;;;-0,043832;0,043176;;0,087008;
420;63.345.750;;420;63,34575;63,389775;;0,044025;;;0,043176;-0,011628;;-0,054804;
421;63.389.775;;421;63,389775;63,390624;;0,000849;;;-0,011628;0,011557;;0,023185;
422;63.390.624;;422;63,390624;63,403101;;0,012477;;;0,011557;0,000902;;-0,010655;
423;63.403.101;;423;63,403101;63,404021;;0,00092;;;0,000902;-0,00007;;-0,000972;
424;63.404.021;;424;63,404021;63,404039;;1,80E-05;;;-0,00007;-0,000459;;-0,000389;
425;63.404.039;;425;63,404039;63,404127;;8,80E-05;;;-0,000459;0,000474;;0,000933;
426;63.404.127;;426;63,404127;63,404674;;0,000547;;;0,000474;-0,009148;;-0,009622;
427;63.404.674;;427;63,404674;63,404747;;7,30E-05;;;-0,009148;0,009116;;0,018264;
428;63.404.747;;428;63,404747;63,413968;;0,009221;;;0,009116;-0,000406;;-0,009522;
429;63.413.968;;429;63,413968;63,414073;;0,000105;;;-0,000406;-0,033136;;-0,03273;
430;63.414.073;;430;63,414073;63,414584;;0,000511;;;-0,033136;0,032865;;0,066001;
431;63.414.584;;431;63,414584;63,448231;;0,033647;;;0,032865;0,000736;;-0,032129;
432;63.448.231;;432;63,448231;63,449013;;0,000782;;;0,000736;-0,000576;;-0,001312;
433;63.449.013;;433;63,449013;63,449059;;4,60E-05;;;-0,000576;8E-06;;0,000584;
434;63.449.059;;434;63,449059;63,449681;;0,000622;;;8E-06;0,000517;;0,000509;
435;63.449.681;;435;63,449681;63,450295;;0,000614;;;0,000517;-0,006583;;-0,0071;
436;63.450.295;;436;63,450295;63,450392;;9,70E-05;;;-0,006583;0,006616;;0,013199;
437;63.450.392;;437;63,450392;63,457072;;0,00668;;;0,006616;-0,007869;;-0,014485;
438;63.457.072;;438;63,457072;63,457136;;6,40E-05;;;-0,007869;0,007916;;0,015785;
439;63.457.136;;439;63,457136;63,465069;;0,007933;;;0,007916;-0,002019;;-0,009935;
440;63.465.069;;440;63,465069;63,465086;;1,70E-05;;;-0,002019;0,002022;;0,004041;
441;63.465.086;;441;63,465086;63,467122;;0,002036;;;0,002022;-0,000033;;-0,002055;
442;63.467.122;;442;63,467122;63,467136;;1,40E-05;;;-0,000033;-0,006562;;-0,006529;
443;63.467.136;;443;63,467136;63,467183;;4,70E-05;;;-0,006562;-0,002849;;0,003713;
444;63.467.183;;444;63,467183;63,473792;;0,006609;;;-0,002849;0,009437;;0,012286;
445;63.473.792;;445;63,473792;63,48325;;0,009458;;;0,009437;0,000014;;-0,009423;
446;63.483.250;;446;63,48325;63,483271;;2,10E-05;;;0,000014;-0,000062;;-0,000076;
447;63.483.271;;447;63,483271;63,483278;;7,00E-06;;;-0,000062;0,000029;;0,000091;
448;63.483.278;;448;63,483278;63,483347;;6,90E-05;;;0,000029;0,000023;;-6E-06;
449;63.483.347;;449;63,483347;63,483387;;4,00E-05;;;0,000023;-0,002703;;-0,002726;
450;63.483.387;;450;63,483387;63,483404;;1,70E-05;;;-0,002703;0,002698;;0,005401;
451;63.483.404;;451;63,483404;63,486124;;0,00272;;;0,002698;-0,000043;;-0,002741;
452;63.486.124;;452;63,486124;63,486146;;2,20E-05;;;-0,000043;-0,001886;;-0,001843;
453;63.486.146;;453;63,486146;63,486211;;6,50E-05;;;-0,001886;0,001914;;0,0038;
454;63.486.211;;454;63,486211;63,488162;;0,001951;;;0,001914;0,00003;;-0,001884;
455;63.488.162;;455;63,488162;63,488199;;3,70E-05;;;0,00003;-0,000044;;-0,000074;
456;63.488.199;;456;63,488199;63,488206;;7,00E-06;;;-0,000044;0,000013;;0,000057;
457;63.488.206;;457;63,488206;63,488257;;5,10E-05;;;0,000013;0,00002;;0,000007;
458;63.488.257;;458;63,488257;63,488295;;3,80E-05;;;0,00002;0,000006;;-0,000014;
459;63.488.295;;459;63,488295;63,488313;;1,80E-05;;;0,000006;0,000005;;-0,000001;
460;63.488.313;;460;63,488313;63,488325;;1,20E-05;;;0,000005;-0,000001;;-0,000006;
461;63.488.325;;461;63,488325;63,488332;;7,00E-06;;;-0,000001;-0,000002;;-0,000001;
462;63.488.332;;462;63,488332;63,48834;;8,00E-06;;;-0,000002;-0,016293;;-0,016291;
463;63.488.340;;463;63,48834;63,48835;;1,00E-05;;;-0,016293;0,00487;;0,021163;
464;63.488.350;;464;63,48835;63,504653;;0,016303;;;0,00487;0,004541;;-0,000329;
465;63.504.653;;465;63,504653;63,516086;;0,011433;;;0,004541;0,00483;;0,000289;
466;63.516.086;;466;63,516086;63,522978;;0,006892;;;0,00483;0,002047;;-0,002783;
467;63.522.978;;467;63,522978;63,52504;;0,002062;;;0,002047;-0,000041;;-0,002088;
468;63.525.040;;468;63,52504;63,525055;;1,50E-05;;;-0,000041;-0,006888;;-0,006847;
469;63.525.055;;469;63,525055;63,525111;;5,60E-05;;;-0,006888;-0,007101;;-0,000213;
470;63.525.111;;470;63,525111;63,532055;;0,006944;;;-0,007101;0,014017;;0,021118;
471;63.532.055;;471;63,532055;63,5461;;0,014045;;;0,014017;-0,000048;;-0,014065;
472;63.546.100;;472;63,5461;63,546128;;2,80E-05;;;-0,000048;-0,015936;;-0,015888;
473;63.546.128;;473;63,546128;63,546204;;7,60E-05;;;-0,015936;0,010031;;0,025967;
474;63.546.204;;474;63,546204;63,562216;;0,016012;;;0,010031;0,005519;;-0,004512;
475;63.562.216;;475;63,562216;63,568197;;0,005981;;;0,005519;-0,036522;;-0,042041;
476;63.568.197;;476;63,568197;63,568659;;0,000462;;;-0,036522;0,036403;;0,072925;
477;63.568.659;;477;63,568659;63,605643;;0,036984;;;0,036403;-0,017272;;-0,053675;
478;63.605.643;;478;63,605643;63,606224;;0,000581;;;-0,017272;0,0177;;0,034972;
479;63.606.224;;479;63,606224;63,624077;;0,017853;;;0,0177;-0,000082;;-0,017782;
480;63.624.077;;480;63,624077;63,62423;;0,000153;;;-0,000082;-0,035441;;-0,035359;
481;63.624.230;;481;63,62423;63,624465;;0,000235;;;-0,035441;0,035563;;0,071004;
482;63.624.465;;482;63,624465;63,660141;;0,035676;;;0,035563;-0,000394;;-0,035957;
483;63.660.141;;483;63,660141;63,660254;;0,000113;;;-0,000394;-0,024897;;-0,024503;
484;63.660.254;;484;63,660254;63,660761;;0,000507;;;-0,024897;0,024494;;0,049391;
485;63.660.761;;485;63,660761;63,686165;;0,025404;;;0,024494;0,000833;;-0,023661;
486;63.686.165;;486;63,686165;63,687075;;0,00091;;;0,000833;3E-06;;-0,00083;
487;63.687.075;;487;63,687075;63,687152;;7,70E-05;;;3E-06;-0,000777;;-0,00078;
488;63.687.152;;488;63,687152;63,687226;;7,40E-05;;;-0,000777;0,000798;;0,001575;
489;63.687.226;;489;63,687226;63,688077;;0,000851;;;0,000798;0,000033;;-0,000765;
490;63.688.077;;490;63,688077;63,68813;;5,30E-05;;;0,000033;0,000006;;-0,000027;
491;63.688.130;;491;63,68813;63,68815;;2,00E-05;;;0,000006;0;;-0,000006;
492;63.688.150;;492;63,68815;63,688164;;1,40E-05;;;0;-0,000008;;-0,000008;
493;63.688.164;;493;63,688164;63,688178;;1,40E-05;;;-0,000008;-0,036862;;-0,036854;
494;63.688.178;;494;63,688178;63,6882;;2,20E-05;;;-0,036862;0,036858;;0,07372;
495;63.688.200;;495;63,6882;63,725084;;0,036884;;;0,036858;-0,000121;;-0,036979;
496;63.725.084;;496;63,725084;63,72511;;2,60E-05;;;-0,000121;-0,283206;;-0,283085;
497;63.725.110;;497;63,72511;63,725257;;0,000147;;;-0,283206;0,195637;;0,478843;
498;63.725.257;;498;63,725257;64,00861;;0,283353;;;0,195637;-0,828219;;-1,023856;
499;64.008.610;;499;64,00861;64,096326;;0,087716;;;-0,828219;0,829121;;1,65734;
500;64.096.326;;500;64,096326;65,012261;;0,915935;;;0,829121;-0,674555;;-1,503676;
501;65.012.261;;501;65,012261;65,099075;;0,086814;;;-0,674555;0,660535;;1,33509;
502;65.099.075;;502;65,099075;65,860444;;0,761369;;;0,660535;0,046272;;-0,614263;
503;65.860.444;;503;65,860444;65,961278;;0,100834;;;0,046272;0,003121;;-0,043151;
504;65.961.278;;504;65,961278;66,01584;;0,054562;;;0,003121;-0,061566;;-0,064687;
505;66.015.840;;505;66,01584;66,067281;;0,051441;;;-0,061566;0,07318;;0,134746;
506;66.067.281;;506;66,067281;66,180288;;0,113007;;;0,07318;-0,759484;;-0,832664;
507;66.180.288;;507;66,180288;66,220115;;0,039827;;;-0,759484;0,713549;;1,473033;
508;66.220.115;;508;66,220115;67,019426;;0,799311;;;0,713549;-0,831987;;-1,545536;
509;67.019.426;;509;67,019426;67,105188;;0,085762;;;-0,831987;0,829385;;1,661372;
510;67.105.188;;510;67,105188;68,022937;;0,917749;;;0,829385;-0,448571;;-1,277956;
511;68.022.937;;511;68,022937;68,111301;;0,088364;;;-0,448571;0,158805;;0,607376;
512;68.111.301;;512;68,111301;68,648236;;0,536935;;;0,158805;0,291275;;0,13247;
513;68.648.236;;513;68,648236;69,026366;;0,37813;;;0,291275;-0,8289;;-1,120175;
514;69.026.366;;514;69,026366;69,113221;;0,086855;;;-0,8289;0,829461;;1,658361;
515;69.113.221;;515;69,113221;70,028976;;0,915755;;;0,829461;-1,230034;;-2,059495;
516;70.028.976;;516;70,028976;70,11527;;0,086294;;;-1,230034;1,100223;;2,330257;
517;70.115.270;;517;70,11527;71,431598;;1,316328;;;1,100223;0,093461;;-1,006762;
518;71.431.598;;518;71,431598;71,647703;;0,216105;;;0,093461;-2,754851;;-2,848312;
519;71.647.703;;519;71,647703;71,770347;;0,122644;;;-2,754851;1,949198;;4,704049;
520;71.770.347;;520;71,770347;74,647842;;2,877495;;;1,949198;0,823231;;-1,125967;
521;74.647.842;;521;74,647842;75,576139;;0,928297;;;0,823231;-0,975148;;-1,798379;
522;75.576.139;;522;75,576139;75,681205;;0,105066;;;-0,975148;1,080196;;2,055344;
523;75.681.205;;523;75,681205;76,761419;;1,080214;;;1,080196;0,000012;;-1,080184;
524;76.761.419;;524;76,761419;76,761437;;1,80E-05;;;0,000012;0;;-0,000012;
525;76.761.437;;525;76,761437;76,761443;;6,00E-06;;;0;-0,000004;;-0,000004;
526;76.761.443;;526;76,761443;76,761449;;6,00E-06;;;-0,000004;-0,000085;;-0,000081;
527;76.761.449;;527;76,761449;76,761459;;1,00E-05;;;-0,000085;0,000059;;0,000144;
528;76.761.459;;528;76,761459;76,761554;;9,50E-05;;;0,000059;0,000015;;-0,000044;
529;76.761.554;;529;76,761554;76,76159;;3,60E-05;;;0,000015;0,000015;;0;
530;76.761.590;;530;76,76159;76,761611;;2,10E-05;;;0,000015;-0,000001;;-0,000016;
531;76.761.611;;531;76,761611;76,761617;;6,00E-06;;;-0,000001;-0,000023;;-0,000022;
532;76.761.617;;532;76,761617;76,761624;;7,00E-06;;;-0,000023;0,000023;;0,000046;
533;76.761.624;;533;76,761624;76,761654;;3,00E-05;;;0,000023;-0,000307;;-0,00033;
534;76.761.654;;534;76,761654;76,761661;;7,00E-06;;;-0,000307;0,000191;;0,000498;
535;76.761.661;;535;76,761661;76,761975;;0,000314;;;0,000191;0,000111;;-0,00008;
536;76.761.975;;536;76,761975;76,762098;;0,000123;;;0,000111;-0,000142;;-0,000253;
537;76.762.098;;537;76,762098;76,76211;;1,20E-05;;;-0,000142;0,000097;;0,000239;
538;76.762.110;;538;76,76211;76,762264;;0,000154;;;0,000097;0,000055;;-0,000042;
539;76.762.264;;539;76,762264;76,762321;;5,70E-05;;;0,000055;-0,007673;;-0,007728;
540;76.762.321;;540;76,762321;76,762323;;2,00E-06;;;-0,007673;-0,525495;;-0,517822;
541;76.762.323;;541;76,762323;76,769998;;0,007675;;;-0,525495;0,439997;;0,965492;
542;76.769.998;;542;76,769998;77,303168;;0,53317;;;0,439997;0,059045;;-0,380952;
543;77.303.168;;543;77,303168;77,396341;;0,093173;;;0,059045;0,030694;;-0,028351;
544;77.396.341;;544;77,396341;77,430469;;0,034128;;;0,030694;-0,057383;;-0,088077;
545;77.430.469;;545;77,430469;77,433903;;0,003434;;;-0,057383;0,060658;;0,118041;
546;77.433.903;;546;77,433903;77,49472;;0,060817;;;0,060658;-0,001705;;-0,062363;
547;77.494.720;;547;77,49472;77,494879;;0,000159;;;-0,001705;-0,062217;;-0,060512;
548;77.494.879;;548;77,494879;77,496743;;0,001864;;;-0,062217;0,064058;;0,126275;
549;77.496.743;;549;77,496743;77,560824;;0,064081;;;0,064058;-0,00173;;-0,065788;
